donation_id,supporter_id,donation_date,donation_amount,payment_channel,campaign_id
90017170,100579,2023-08-02,307,Online,30009
90028516,100579,2022-03-18,1074,Online,30024
90016659,109550,2023-03-24,978,Online,30030
90019575,109550,2022-12-04,326,Online,30032
90016660,100331,2024-06-08,402,Bank Transfer,30025
90025419,100331,2022-03-19,268,Event,30024
90033906,100331,2025-02-12,669,Online,30035
90016661,112750,2022-06-30,1059,Online,30018
90029653,112750,2024-06-21,1059,Online,30010
90016663,100837,2024-04-27,2169,Online,30036
90016665,105671,2023-05-11,863,Online,30012
90020778,105671,2024-09-06,431,Bank Transfer,30034
90016667,103120,2024-04-09,99,Event,30038
90027403,103120,2022-11-17,277,Online,30045
90033853,103120,2022-12-15,198,Bank Transfer,30040
90016668,108431,2024-05-15,178,Bank Transfer,30000
90028507,108431,2024-12-28,198,Online,30048
90016669,105120,2023-08-13,453,Online,30029
90017664,105120,2024-03-20,204,Bank Transfer,30036
90021011,105120,2024-03-24,68,Online,30038
90016670,117123,2022-06-15,520,Online,30026
90029787,117123,2024-02-06,1300,Bank Transfer,30023
90016671,107356,2025-12-31,385,Online,30047
90016679,114743,2022-06-13,49,Online,30026
90019880,114743,2023-12-29,356,Event,30049
90016680,107127,2023-04-06,1503,Event,30030
90016681,116726,2022-11-04,1102,Online,30045
90016683,117799,2025-08-23,2165,Bank Transfer,30033
90016684,119539,2023-08-15,114,Online,30015
90034164,119539,2022-03-18,127,Online,30028
90034963,119539,2024-03-19,127,Event,30016
90016686,110260,2024-03-18,1628,Online,30036
90016689,106437,2023-12-05,273,Online,30049
90025672,106437,2023-11-04,327,Bank Transfer,30008
90033903,106437,2023-03-28,218,Bank Transfer,30021
90016691,116793,2025-02-18,97,Online,30017
90021701,116793,2024-12-21,226,Event,30048
90024312,116793,2024-11-25,178,Online,30048
90031850,116793,2024-05-26,65,Event,30025
90016693,105428,2023-05-12,125,Online,30030
90034858,105428,2024-04-02,75,Online,30046
90016695,116079,2022-09-14,337,Bank Transfer,30022
90020365,116079,2023-10-08,841,Bank Transfer,30041
90023874,116079,2024-03-08,112,Bank Transfer,30016
90028145,116079,2022-11-20,56,Online,30032
90033472,116079,2022-06-21,168,Event,30039
90016696,100607,2024-03-05,294,Bank Transfer,30038
90019088,100607,2023-11-12,184,Bank Transfer,30005
90016700,118634,2024-09-01,1054,Bank Transfer,30034
90024340,118634,2024-11-17,892,Bank Transfer,30048
90016701,113444,2023-12-31,1656,Online,30005
90016703,115071,2025-02-14,571,Online,30017
90029573,115071,2023-08-28,571,Online,30015
90032696,115071,2024-09-05,1047,Online,30034
90016706,110067,2024-02-08,915,Event,30023
90016707,115331,2023-11-16,1099,Event,30049
90016708,104102,2022-06-29,429,Online,30039
90024115,104102,2023-07-25,179,Online,30009
90016709,105396,2022-12-08,2009,Online,30032
90016713,107943,2022-05-27,803,Event,30006
90016715,108241,2022-06-24,107,Event,30026
90023963,108241,2024-12-04,910,Online,30048
90030148,108241,2025-10-25,589,Online,30013
90016716,110001,2022-03-24,1276,Online,30028
90016717,114668,2022-10-15,480,Online,30032
90023028,114668,2023-12-08,1153,Online,30014
90016718,110837,2024-07-04,602,Online,30000
90018149,110837,2024-02-13,334,Bank Transfer,30023
90023121,110837,2022-07-01,167,Online,30039
90024513,110837,2023-10-31,100,Online,30001
90016719,105057,2023-04-03,1574,Online,30021
90017826,105057,2022-07-18,225,Online,30018
90016720,119342,2024-03-10,1174,Online,30038
90032782,119342,2023-09-10,489,Online,30004
90016722,118066,2024-03-22,1226,Online,30036
90016725,105415,2024-02-20,384,Bank Transfer,30038
90033318,105415,2025-12-19,448,Online,30011
90034834,105415,2023-12-25,833,Online,30049
90016726,104629,2024-06-11,1110,Online,30025
90022601,104629,2025-12-24,1526,Event,30011
90016727,113816,2022-07-01,211,Online,30018
90033833,113816,2024-07-23,422,Online,30019
90016728,115012,2024-03-24,1162,Bank Transfer,30038
90029084,115012,2022-06-28,447,Online,30006
90016729,105161,2024-03-26,110,Online,30036
90021795,105161,2024-11-23,90,Online,30048
90016731,110076,2023-11-24,112,Online,30005
90028208,110076,2022-12-07,128,Online,30040
90034748,110076,2023-08-16,80,Event,30004
90016734,100044,2025-11-02,367,Bank Transfer,30002
90029997,100044,2023-10-05,1009,Online,30041
90016736,108530,2025-11-10,426,Online,30013
90029359,108530,2024-11-23,326,Bank Transfer,30048
90016737,115106,2024-12-30,909,Online,30048
90018764,115106,2022-12-02,1212,Bank Transfer,30045
90016741,116393,2023-09-28,322,Event,30041
90016742,107321,2023-08-30,346,Bank Transfer,30029
90029227,107321,2022-10-19,22,Bank Transfer,30022
90029466,107321,2023-09-06,108,Online,30004
90034160,107321,2023-02-28,195,Event,30030
90016746,117590,2022-07-25,2057,Bank Transfer,30037
90016747,111247,2022-07-04,1507,Online,30039
90016748,100128,2023-07-19,1706,Bank Transfer,30009
90016750,112058,2023-06-08,967,Bank Transfer,30009
90028555,112058,2022-06-17,435,Online,30018
90016752,115671,2024-11-22,30,Online,30048
90020988,115671,2022-06-21,60,Bank Transfer,30020
90026997,115671,2023-10-18,110,Bank Transfer,30001
90016753,104854,2024-03-08,426,Online,30016
90034616,104854,2023-10-04,1225,Online,30041
90016756,103679,2024-06-01,798,Online,30025
90027951,103679,2024-03-28,1305,Online,30036
90016759,102953,2025-08-31,1272,Online,30033
90034990,102953,2023-11-13,673,Online,30049
90016764,111584,2022-07-12,101,Bank Transfer,30020
90017510,111584,2022-12-09,101,Online,30045
90020600,111584,2022-06-19,182,Bank Transfer,30039
90023862,111584,2024-08-24,101,Online,30034
90030429,111584,2022-06-04,182,Online,30006
90016766,108779,2024-12-31,416,Online,30048
90016769,107253,2025-11-30,116,Online,30044
90025272,107253,2023-05-05,255,Online,30012
90026769,107253,2024-02-27,116,Bank Transfer,30038
90016771,102671,2023-08-19,30,Bank Transfer,30004
90021950,102671,2023-02-27,182,Online,30030
90023240,102671,2023-05-20,364,Bank Transfer,30012
90030024,102671,2024-06-04,303,Bank Transfer,30025
90016772,109672,2025-07-30,140,Online,30033
90021535,109672,2022-05-16,187,Bank Transfer,30018
90016773,107436,2023-12-09,2119,Bank Transfer,30008
90016775,105414,2024-02-25,955,Online,30016
90030718,105414,2023-05-18,521,Event,30012
90016776,118058,2024-08-08,487,Online,30010
90022422,118058,2024-08-04,1096,Online,30034
90033645,118058,2022-06-23,365,Online,30006
90016780,105348,2025-05-21,566,Online,30007
90016981,105348,2024-09-08,849,Online,30034
90016782,107379,2025-03-01,1157,Online,30035
90016783,100184,2024-04-05,384,Online,30046
90016786,105686,2025-03-13,398,Online,30007
90026078,105686,2023-12-17,797,Bank Transfer,30001
90016791,117682,2023-04-22,118,Online,30012
90032494,117682,2023-06-22,82,Online,30009
90016793,114408,2025-11-05,154,Bank Transfer,30002
90026799,114408,2022-06-18,67,Online,30026
90016797,108973,2024-05-19,547,Online,30000
90021081,108973,2023-08-12,199,Bank Transfer,30029
90021634,108973,2022-05-30,447,Online,30020
90027173,108973,2025-08-10,596,Event,30042
90016798,101307,2023-12-25,366,Online,30008
90016800,117941,2024-04-02,1844,Online,30036
90016803,106949,2024-03-26,137,Bank Transfer,30036
90021863,106949,2022-06-12,410,Event,30020
90025875,106949,2024-06-02,137,Online,30025
90029289,106949,2024-03-11,456,Online,30016
90016804,111166,2025-12-29,780,Bank Transfer,30011
90027005,111166,2024-04-26,496,Online,30046
90016806,108185,2025-03-18,2136,Online,30007
90016808,104670,2023-09-23,43,Bank Transfer,30041
90032099,104670,2024-11-28,157,Online,30048
90016810,117478,2022-06-14,1717,Bank Transfer,30039
90016812,106439,2022-03-31,577,Event,30028
90016816,104763,2024-07-17,42,Online,30010
90030040,104763,2024-12-26,50,Online,30027
90031611,104763,2023-11-04,168,Online,30001
90016819,119642,2022-06-20,1006,Bank Transfer,30020
90029578,119642,2025-11-14,929,Online,30013
90016822,101047,2025-12-19,339,Online,30002
90026469,101047,2024-11-29,484,Online,30048
90033088,101047,2025-10-24,774,Bank Transfer,30013
90016824,117722,2023-03-31,665,Online,30030
90020770,117722,2025-08-27,399,Online,30042
90031379,117722,2024-02-17,399,Bank Transfer,30023
90034404,117722,2023-05-06,599,Online,30012
90016827,118843,2025-02-10,951,Online,30017
90016828,114208,2023-03-25,1561,Online,30030
90016830,107035,2022-08-15,91,Online,30037
90033779,107035,2022-01-24,543,Online,30031
90016831,111454,2023-08-15,984,Online,30029
90016832,101051,2025-07-19,74,Online,30042
90024203,101051,2024-03-06,53,Bank Transfer,30016
90031518,101051,2022-05-30,74,Online,30020
90016836,104070,2024-11-20,466,Online,30048
90018920,104070,2022-07-23,388,Online,30037
90032285,104070,2023-04-18,466,Online,30030
90016837,100229,2022-07-31,431,Bank Transfer,30037
90020827,100229,2023-11-19,492,Online,30008
90016838,109816,2024-03-08,923,Online,30038
90030578,109816,2022-02-27,185,Bank Transfer,30024
90034854,109816,2023-03-04,739,Online,30030
90016839,105316,2025-12-20,61,Bank Transfer,30011
90018232,105316,2024-04-12,255,Bank Transfer,30046
90016840,118425,2023-09-20,2303,Event,30041
90016842,115666,2022-08-18,313,Bank Transfer,30037
90027172,115666,2022-03-17,78,Online,30028
90016845,100723,2025-03-09,107,Bank Transfer,30007
90025917,100723,2024-04-30,67,Online,30036
90030726,100723,2023-12-27,27,Bank Transfer,30005
90016846,105697,2022-05-31,1543,Bank Transfer,30020
90025669,105697,2025-08-18,356,Online,30003
90016847,109232,2024-03-27,1616,Bank Transfer,30038
90016849,112664,2024-08-26,301,Online,30010
90016852,114851,2025-08-02,1071,Bank Transfer,30042
90020989,114851,2024-06-13,918,Online,30000
90016853,112602,2023-11-28,886,Event,30008
90016854,106170,2024-06-27,100,Bank Transfer,30000
90022193,106170,2024-03-26,24,Online,30036
90022982,106170,2023-03-08,76,Event,30021
90016855,100348,2024-11-24,258,Event,30048
90016856,117227,2022-05-18,200,Bank Transfer,30006
90016859,105464,2022-07-10,2199,Online,30006
90016860,113967,2023-08-21,187,Online,30015
90024782,113967,2022-09-05,311,Bank Transfer,30022
90027831,113967,2022-03-15,1244,Online,30028
90016869,118203,2023-12-07,507,Bank Transfer,30049
90034839,118203,2025-01-31,1015,Bank Transfer,30035
90016870,118885,2022-02-15,2389,Bank Transfer,30024
90016872,112201,2022-03-01,1090,Online,30024
90016873,106974,2022-02-04,64,Bank Transfer,30024
90022188,106974,2022-05-31,71,Event,30020
90023671,106974,2024-02-27,50,Bank Transfer,30016
90027529,106974,2024-06-01,20,Online,30025
90016874,118305,2022-07-09,396,Online,30006
90019683,118305,2022-12-18,198,Event,30040
90025057,118305,2022-01-18,462,Online,30031
90029142,118305,2025-04-18,791,Bank Transfer,30007
90016877,106829,2022-10-29,160,Online,30045
90018821,106829,2023-09-27,373,Online,30041
90030212,106829,2023-03-20,80,Online,30030
90031694,106829,2022-09-05,266,Online,30037
90016880,106030,2023-02-27,963,Online,30021
90032156,106030,2025-08-17,161,Online,30033
90016883,110853,2024-11-09,200,Online,30027
90029948,110853,2022-01-17,109,Event,30031
90031947,110853,2025-03-08,309,Online,30043
90016885,108678,2022-01-11,755,Online,30031
90019180,108678,2024-02-09,1038,Bank Transfer,30023
90016886,117446,2024-02-18,675,Event,30023
90033885,117446,2022-09-27,197,Online,30022
90016889,103835,2025-04-11,141,Online,30007
90021432,103835,2025-02-09,376,Online,30017
90025345,103835,2024-07-29,704,Online,30019
90016890,119955,2023-07-13,200,Online,30009
90016900,114018,2022-06-22,200,Online,30039
90016903,117995,2024-11-21,126,Online,30048
90021599,117995,2023-09-17,158,Bank Transfer,30004
90016904,107245,2024-07-26,1926,Bank Transfer,30019
90016905,112610,2025-12-25,2098,Event,30011
90016907,114319,2023-10-26,60,Online,30049
90034163,114319,2025-12-22,315,Online,30011
90016908,103508,2024-12-11,1628,Bank Transfer,30048
90029166,103508,2025-02-23,407,Online,30017
90016909,111418,2025-12-20,216,Online,30047
90018287,111418,2022-06-17,162,Event,30006
90019079,111418,2024-07-08,162,Bank Transfer,30019
90016910,111501,2023-08-18,949,Event,30004
90024901,111501,2023-12-28,599,Bank Transfer,30005
90016911,108515,2022-09-06,59,Bank Transfer,30022
90020468,108515,2025-12-25,47,Online,30047
90025535,108515,2025-11-06,94,Bank Transfer,30013
90016912,107700,2023-07-11,372,Event,30009
90018399,107700,2024-11-12,744,Online,30048
90021960,107700,2025-01-27,419,Online,30035
90029530,107700,2022-07-31,93,Bank Transfer,30037
90016914,106940,2025-12-27,441,Online,30011
90023103,106940,2025-12-16,882,Online,30047
90016917,100020,2025-02-14,463,Online,30035
90021008,100020,2022-04-03,618,Online,30028
90031795,100020,2025-09-21,618,Bank Transfer,30033
90016919,118542,2024-06-21,945,Bank Transfer,30000
90022846,118542,2024-09-04,33,Bank Transfer,30034
90016921,112801,2025-09-12,22,Online,30003
90021533,112801,2023-12-23,44,Event,30005
90032662,112801,2022-05-25,89,Online,30006
90033773,112801,2023-11-10,288,Online,30008
90034514,112801,2023-12-14,222,Bank Transfer,30001
90016923,104078,2023-11-15,137,Bank Transfer,30001
90024982,104078,2025-09-09,219,Bank Transfer,30033
90025433,104078,2022-08-25,219,Online,30037
90016924,104063,2024-08-16,73,Online,30034
90026153,104063,2025-03-11,127,Online,30035
90016926,100370,2022-02-12,123,Online,30024
90021188,100370,2024-03-20,148,Online,30046
90024690,100370,2025-02-20,74,Online,30017
90033134,100370,2025-10-31,247,Online,30013
90034778,100370,2023-09-25,198,Online,30041
90016928,101530,2024-04-02,150,Online,30046
90023652,101530,2022-06-27,902,Online,30039
90033790,101530,2025-12-23,100,Online,30011
90016929,108454,2024-02-08,1700,Bank Transfer,30023
90016930,112169,2025-08-26,134,Online,30003
90034493,112169,2022-05-17,230,Online,30018
90016931,105844,2025-11-15,1602,Online,30013
90016932,104179,2023-03-21,1626,Online,30030
90016933,114065,2025-09-17,412,Online,30003
90016975,114065,2023-03-23,618,Online,30030
90016938,100778,2024-07-25,215,Bank Transfer,30019
90016939,113296,2024-07-31,223,Online,30010
90027153,113296,2025-12-29,558,Online,30011
90016940,109732,2022-10-09,200,Bank Transfer,30022
90016944,101245,2023-08-16,1196,Online,30004
90016945,110678,2024-02-19,326,Online,30023
90034724,110678,2025-11-02,1239,Bank Transfer,30002
90016949,102280,2022-06-23,200,Online,30039
90016952,104591,2024-03-21,425,Online,30038
90017167,104591,2024-02-27,910,Event,30038
90016953,103404,2024-05-28,1376,Event,30025
90016954,112605,2023-11-17,638,Event,30008
90022671,112605,2022-03-10,319,Bank Transfer,30024
90016957,100463,2023-09-21,397,Online,30041
90018822,100463,2022-03-01,1059,Online,30024
90016958,102357,2022-07-10,859,Bank Transfer,30020
90021470,102357,2022-12-12,1288,Online,30045
90016959,111941,2022-12-28,2047,Event,30032
90016961,117685,2025-12-12,164,Bank Transfer,30002
90019253,117685,2022-05-22,36,Online,30018
90016962,102204,2025-08-01,200,Bank Transfer,30042
90016963,105749,2025-09-29,226,Bank Transfer,30033
90019078,105749,2024-04-15,90,Online,30036
90016967,110386,2023-04-20,1707,Online,30021
90016969,103178,2024-07-14,50,Online,30019
90027206,103178,2023-02-28,120,Event,30030
90031582,103178,2024-05-06,30,Online,30046
90016970,116015,2025-02-22,1493,Online,30017
90016972,119525,2022-07-09,1313,Bank Transfer,30006
90016976,113332,2024-02-15,1976,Online,30023
90016977,101098,2025-07-24,140,Event,30033
90023186,101098,2024-02-12,28,Bank Transfer,30023
90031021,101098,2022-05-23,532,Online,30006
90016978,119266,2023-07-30,2136,Online,30004
90016980,110187,2025-09-20,1640,Bank Transfer,30003
90016983,114564,2025-03-24,771,Bank Transfer,30035
90016985,104711,2022-06-07,517,Online,30006
90018185,104711,2023-04-18,517,Online,30030
90016988,105592,2022-06-13,761,Bank Transfer,30020
90034478,105592,2022-07-04,1015,Online,30020
90016990,106418,2023-07-28,200,Online,30004
90016991,114109,2025-07-24,196,Online,30042
90026665,114109,2022-01-09,686,Online,30031
90032361,114109,2022-08-08,882,Online,30037
90016993,109031,2022-09-17,176,Online,30022
90017790,109031,2023-09-07,302,Bank Transfer,30029
90016995,110577,2025-11-14,841,Online,30002
90034709,110577,2025-02-23,315,Online,30017
90016998,101073,2022-10-23,370,Bank Transfer,30022
90021367,101073,2024-02-16,370,Bank Transfer,30023
90022894,101073,2024-02-14,741,Bank Transfer,30023
90016999,111099,2025-03-26,608,Online,30043
90017004,117511,2023-05-12,59,Bank Transfer,30030
90021485,117511,2022-02-01,192,Event,30024
90026280,117511,2022-06-17,20,Event,30020
90017005,101668,2022-06-24,784,Bank Transfer,30026
90033743,101668,2023-08-28,628,Bank Transfer,30015
90017006,108328,2024-06-12,628,Online,30025
90024176,108328,2024-06-10,503,Online,30025
90017007,102650,2025-04-08,750,Online,30007
90017010,112567,2023-12-11,500,Event,30049
90028317,112567,2025-12-12,1000,Online,30002
90033577,112567,2025-04-07,187,Online,30043
90017013,100019,2024-03-06,1602,Online,30016
90017014,102970,2024-11-10,970,Online,30027
90020214,102970,2024-03-24,597,Bank Transfer,30016
90026669,102970,2025-11-05,672,Online,30044
90017017,116017,2023-12-03,1984,Online,30008
90017019,119614,2024-05-11,2001,Bank Transfer,30046
90017022,111581,2024-11-25,157,Online,30027
90033139,111581,2024-08-01,43,Bank Transfer,30034
90017023,119304,2022-07-27,1306,Online,30037
90017025,117053,2023-04-27,299,Online,30012
90022208,117053,2024-02-07,199,Online,30023
90032322,117053,2023-09-27,1393,Bank Transfer,30041
90017026,102391,2025-03-29,75,Bank Transfer,30043
90021516,102391,2023-08-30,20,Online,30015
90029759,102391,2025-10-21,108,Online,30003
90017027,108471,2024-12-22,2473,Bank Transfer,30048
90017031,106264,2024-12-20,689,Online,30027
90027475,106264,2022-01-07,159,Bank Transfer,30031
90032984,106264,2024-05-07,477,Online,30046
90017032,103706,2025-11-12,739,Online,30002
90022277,103706,2024-12-10,193,Event,30048
90027955,103706,2023-09-27,161,Online,30041
90017034,110464,2023-11-20,833,Online,30014
90020112,110464,2023-09-30,1333,Online,30041
90029024,110464,2025-09-16,833,Bank Transfer,30033
90017035,106510,2025-11-10,2162,Bank Transfer,30013
90017036,104540,2025-09-13,514,Online,30003
90032790,104540,2025-12-04,1249,Online,30047
